PC1,PC2,PC3,ExternalRiskEstimate,NetFractionRevolvingBurden,RiskPerformance
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Good
-0.011260481116889601,-0.0031490103093607916,0.0024982120681345684,72.06044011763512,34.857718120805366,Bad
